,id,date_,x,y,tech,cap,height,azimuth,spd,trf,subs
2816,6407201,2016-02-27,-2700.0,-3500.0,5,3.25,48.23,220.0,9.408375568,6.14142,1987.343392
2817,6407201,2016-03-27,-2700.0,-3500.0,5,3.25,48.23,220.0,7.922211994,4.32397,954.2096906
2818,6407201,2016-04-28,-2700.0,-3500.0,5,3.25,48.23,220.0,7.348254338,3.59922,542.6775627
2819,6407201,2016-04-09,-2700.0,-3500.0,5,3.25,48.23,220.0,14.8498911,5.48803,3538.446707
2820,6407201,2016-05-10,-2700.0,-3500.0,5,3.25,48.23,220.0,6.374519921,2.71614,559.7866809
2821,6407201,2016-06-11,-2700.0,-3500.0,5,3.25,48.23,220.0,6.710905145,4.13888,591.8000283
2822,6407201,2016-07-12,-2700.0,-3500.0,5,3.25,48.23,220.0,7.194966109,3.45427,538.1430037
2823,6407201,2016-08-13,-2700.0,-3500.0,5,3.25,48.23,220.0,11.02346534,6.51606,958.0591178
2824,6407201,2016-09-14,-2700.0,-3500.0,5,3.25,48.23,220.0,11.69474478,5.31409,1525.506707
2825,6407201,2016-10-01,-2700.0,-3500.0,5,3.25,48.23,220.0,6.574511329,5.30294,347.7104001
2826,6407201,2016-01-18,-2700.0,-3500.0,5,3.25,48.23,220.0,11.18738163,4.71422,1388.236804
2827,6407201,2016-02-19,-2700.0,-3500.0,5,3.25,48.23,220.0,13.40195283,6.41794,2480.022733
2828,6407201,2016-10-26,-2700.0,-3500.0,5,3.25,48.23,220.0,8.147358635,7.9165,3010.178163
2829,6407201,2016-03-31,-2700.0,-3500.0,5,3.25,48.23,220.0,11.43728963,4.41763,1165.724141
2830,6407201,2016-05-01,-2700.0,-3500.0,5,3.25,48.23,220.0,7.276981185,3.2558,284.0277333
2831,6407201,2016-06-02,-2700.0,-3500.0,5,3.25,48.23,220.0,8.074548457,5.50141,2548.253437
2832,6407201,2016-07-03,-2700.0,-3500.0,5,3.25,48.23,220.0,13.8965307,2.88339,1302.447937
2833,6407201,2016-08-04,-2700.0,-3500.0,5,3.25,48.23,220.0,7.536511517,5.31186,1239.140893
2834,6407201,2016-09-05,-2700.0,-3500.0,5,3.25,48.23,220.0,6.22596901,3.99616,349.2229609
2835,6407201,2016-09-19,-2700.0,-3500.0,5,3.25,48.23,220.0,10.46583128,7.04011,1948.631441
2836,6407201,2016-04-30,-2700.0,-3500.0,5,3.25,48.23,220.0,3.57490755,4.15672,237.0785046
2837,6407201,2016-06-01,-2700.0,-3500.0,5,3.25,48.23,220.0,7.516007275,3.98724,1180.091623
2838,6407201,2016-07-02,-2700.0,-3500.0,5,3.25,48.23,220.0,14.50877099,3.84675,1015.671609
2839,6407201,2016-08-03,-2700.0,-3500.0,5,3.25,48.23,220.0,8.045545003,5.02419,615.9837058
2840,6407201,2016-09-04,-2700.0,-3500.0,5,3.25,48.23,220.0,4.999059082,4.04299,683.0337729
2841,6407201,2016-01-29,-2700.0,-3500.0,5,3.25,48.23,220.0,9.50458745,6.95983,2128.007294
2842,6407201,2016-06-30,-2700.0,-3500.0,5,3.25,48.23,220.0,5.292824102,2.97036,145.8023393
2843,6407201,2016-08-01,-2700.0,-3500.0,5,3.25,48.23,220.0,8.259842284,5.14461,425.5119309
2844,6407201,2016-09-02,-2700.0,-3500.0,5,3.25,48.23,220.0,13.1953269,4.49122,1947.538992
2845,6407201,2016-01-27,-2700.0,-3500.0,5,3.25,48.23,220.0,5.465669215,5.63298,1162.486062
2846,6407201,2016-02-28,-2700.0,-3500.0,5,3.25,48.23,220.0,8.12916128,5.24273,2366.349236
2847,6407201,2016-03-28,-2700.0,-3500.0,5,3.25,48.23,220.0,10.65467242,5.39214,1226.742476
2848,6407201,2016-07-31,-2700.0,-3500.0,5,3.25,48.23,220.0,13.1136504,4.87478,2049.34017
2849,6407201,2016-09-01,-2700.0,-3500.0,5,3.25,48.23,220.0,9.438585111,6.85056,1702.644857
2850,6407201,2016-02-01,-2700.0,-3500.0,5,3.25,48.23,220.0,6.493844715,5.92288,1078.264532
2851,6407201,2016-03-01,-2700.0,-3500.0,5,3.25,48.23,220.0,14.86819431,5.29848,2389.691676
2852,6407201,2016-04-02,-2700.0,-3500.0,5,3.25,48.23,220.0,13.27391602,4.23031,633.2150767
2853,6407201,2016-05-03,-2700.0,-3500.0,5,3.25,48.23,220.0,4.842555824,5.94295,651.8144715
2854,6407201,2016-06-04,-2700.0,-3500.0,5,3.25,48.23,220.0,6.39539827,3.71741,759.1699841
2855,6407201,2016-07-05,-2700.0,-3500.0,5,3.25,48.23,220.0,6.705421154,2.31697,374.9933481
2856,6407201,2016-07-19,-2700.0,-3500.0,5,3.25,48.23,220.0,8.485344973,2.97705,185.6353488
2857,6407201,2016-08-06,-2700.0,-3500.0,5,3.25,48.23,220.0,7.751886097,3.57023,187.9784622
2858,6407201,2016-08-20,-2700.0,-3500.0,5,3.25,48.23,220.0,6.294540208,5.70211,562.1471324
2859,6407201,2016-09-07,-2700.0,-3500.0,5,3.25,48.23,220.0,11.88310813,4.1255,951.2186024
2860,6407201,2016-09-21,-2700.0,-3500.0,5,3.25,48.23,220.0,7.05258036,5.94741,479.0412111
2861,6407201,2016-01-15,-2700.0,-3500.0,5,3.25,48.23,220.0,9.177443677,6.09905,2869.432047
2862,6407201,2016-02-16,-2700.0,-3500.0,5,3.25,48.23,220.0,7.320809875,5.80469,1446.084779
2863,6407201,2016-03-16,-2700.0,-3500.0,5,3.25,48.23,220.0,11.30459838,4.23923,571.985059
2864,6407201,2016-03-30,-2700.0,-3500.0,5,3.25,48.23,220.0,12.13539814,3.54347,1106.776723
2865,6407201,2016-04-17,-2700.0,-3500.0,5,3.25,48.23,220.0,8.093485733,4.48453,717.7435851
2866,6407201,2016-05-18,-2700.0,-3500.0,5,3.25,48.23,220.0,11.40313008,2.90123,909.9869213
2867,6407201,2016-10-23,-2700.0,-3500.0,5,3.25,48.23,220.0,11.17031511,7.25419,1998.20261
2868,6407201,2016-01-25,-2700.0,-3500.0,5,3.25,48.23,220.0,7.427271494,6.60303,1090.115981
2869,6407201,2016-02-26,-2700.0,-3500.0,5,3.25,48.23,220.0,10.55312125,4.66962,1513.014072
2870,6407201,2016-03-26,-2700.0,-3500.0,5,3.25,48.23,220.0,10.58672704,4.5938,3115.664225
2871,6407201,2016-04-27,-2700.0,-3500.0,5,3.25,48.23,220.0,5.800418902,4.82349,675.7890854
2872,6407201,2016-05-28,-2700.0,-3500.0,5,3.25,48.23,220.0,11.35514936,3.39852,1423.185472
2873,6407201,2016-01-24,-2700.0,-3500.0,5,3.25,48.23,220.0,11.0699122,6.44024,2975.456583
2874,6407201,2016-02-25,-2700.0,-3500.0,5,3.25,48.23,220.0,10.23034219,6.30867,3561.9775
2875,6407201,2016-03-25,-2700.0,-3500.0,5,3.25,48.23,220.0,15.40642988,3.41636,2096.953036
2876,6407201,2016-04-26,-2700.0,-3500.0,5,3.25,48.23,220.0,9.943302944,3.68619,1132.396662
2877,6407201,2016-05-27,-2700.0,-3500.0,5,3.25,48.23,220.0,8.714614416,4.62502,1871.636917
2878,6407201,2016-06-28,-2700.0,-3500.0,5,3.25,48.23,220.0,9.407007114,2.62917,407.9783652
2879,6407201,2016-10-18,-2700.0,-3500.0,5,3.25,48.23,220.0,5.741859084,6.40456,1298.675231
2880,6407201,2016-09-09,-2700.0,-3500.0,5,3.25,48.23,220.0,9.721735906,5.64413,1078.069656
2881,6407201,2016-01-01,-2700.0,-3500.0,5,3.25,48.23,220.0,7.05807109,5.80023,1171.478141
2882,6407201,2016-02-02,-2700.0,-3500.0,5,3.25,48.23,220.0,11.78550898,6.15034,2188.253347
2883,6407201,2016-03-02,-2700.0,-3500.0,5,3.25,48.23,220.0,5.64133838,6.06783,838.6886599
2884,6407201,2016-04-03,-2700.0,-3500.0,5,3.25,48.23,220.0,8.877443812,6.50045,796.658325
2885,6407201,2016-05-04,-2700.0,-3500.0,5,3.25,48.23,220.0,6.809368347,5.33862,596.6923945
2886,6407201,2016-06-05,-2700.0,-3500.0,5,3.25,48.23,220.0,9.757595097,2.97705,906.8053114
2887,6407201,2016-06-19,-2700.0,-3500.0,5,3.25,48.23,220.0,6.844273143,4.23031,617.0436785
2888,6407201,2016-07-06,-2700.0,-3500.0,5,3.25,48.23,220.0,5.692049132,3.41859,622.6812918
2889,6407201,2016-07-20,-2700.0,-3500.0,5,3.25,48.23,220.0,8.675379902,3.95602,538.7439158
2890,6407201,2016-08-07,-2700.0,-3500.0,5,3.25,48.23,220.0,12.20609346,3.96717,1752.576448
2891,6407201,2016-08-21,-2700.0,-3500.0,5,3.25,48.23,220.0,8.719406862,3.98724,455.6506407
2892,6407201,2016-09-08,-2700.0,-3500.0,5,3.25,48.23,220.0,10.12501858,5.28064,1498.559022
2893,6407201,2016-09-22,-2700.0,-3500.0,5,3.25,48.23,220.0,6.371920187,6.2217,795.0098293
2894,6407201,2016-10-09,-2700.0,-3500.0,5,3.25,48.23,220.0,8.247773307,4.17456,1568.50312
2895,6407201,2016-01-12,-2700.0,-3500.0,5,3.25,48.23,220.0,9.631091031,6.85502,1891.415694
2896,6407201,2016-02-13,-2700.0,-3500.0,5,3.25,48.23,220.0,5.736271127,4.98628,1240.914665
2897,6407201,2016-03-13,-2700.0,-3500.0,5,3.25,48.23,220.0,12.67483441,3.65497,865.1556344
2898,6407201,2016-04-14,-2700.0,-3500.0,5,3.25,48.23,220.0,8.974524454,5.21374,1034.380469
2899,6407201,2016-05-15,-2700.0,-3500.0,5,3.25,48.23,220.0,12.04681333,3.96494,1886.843409
2900,6407201,2016-05-29,-2700.0,-3500.0,5,3.25,48.23,220.0,0.0,4.25261,1499.737741
2901,6407201,2016-06-16,-2700.0,-3500.0,5,3.25,48.23,220.0,9.889536599,3.76424,1007.068578
2902,6407201,2016-07-17,-2700.0,-3500.0,5,3.25,48.23,220.0,11.59592087,3.87128,1698.446358
2903,6407201,2016-08-18,-2700.0,-3500.0,5,3.25,48.23,220.0,14.25232284,3.39406,477.0081158
2904,6407201,2016-10-06,-2700.0,-3500.0,5,3.25,48.23,220.0,10.39531041,5.6642,1367.240695
2905,6407201,2016-10-20,-2700.0,-3500.0,5,3.25,48.23,220.0,6.143366877,4.47784,691.1583993
2906,6407201,2016-10-28,-2700.0,-3500.0,5,3.25,48.23,220.0,14.0641899,3.791,1735.442326
2907,6407201,2016-01-02,-2700.0,-3500.0,5,3.25,48.23,220.0,7.572625517,6.31313,1529.237309
2908,6407201,2016-02-03,-2700.0,-3500.0,5,3.25,48.23,220.0,11.59320178,4.72091,1462.827312
2909,6407201,2016-03-03,-2700.0,-3500.0,5,3.25,48.23,220.0,7.926723906,5.25388,1542.589622
2910,6407201,2016-04-04,-2700.0,-3500.0,5,3.25,48.23,220.0,11.43145785,5.09555,2298.114423
2911,6407201,2016-05-05,-2700.0,-3500.0,5,3.25,48.23,220.0,7.93140959,4.31059,1311.209943
2912,6407201,2016-05-19,-2700.0,-3500.0,5,3.25,48.23,220.0,6.870096943,3.86905,671.6139674
2913,6407201,2016-06-06,-2700.0,-3500.0,5,3.25,48.23,220.0,10.79151811,3.25134,1080.758639
2914,6407201,2016-06-20,-2700.0,-3500.0,5,3.25,48.23,220.0,8.865624973,3.62375,1866.170701
2915,6407201,2016-07-07,-2700.0,-3500.0,5,3.25,48.23,220.0,14.78909991,4.1255,1791.585136
2916,6407201,2016-07-21,-2700.0,-3500.0,5,3.25,48.23,220.0,10.98064635,4.80119,734.3161159
2917,6407201,2016-08-08,-2700.0,-3500.0,5,3.25,48.23,220.0,6.856056256,4.03853,359.9275954
2918,6407201,2016-08-22,-2700.0,-3500.0,5,3.25,48.23,220.0,7.508373273,3.5903,444.0571244
2919,6407201,2016-09-23,-2700.0,-3500.0,5,3.25,48.23,220.0,6.559889517,5.46573,725.8204119
2920,6407201,2016-10-10,-2700.0,-3500.0,5,3.25,48.23,220.0,7.50094094,4.85917,677.33654
2921,6407201,2016-01-14,-2700.0,-3500.0,5,3.25,48.23,220.0,12.84704244,4.00731,3214.486591
2922,6407201,2016-02-15,-2700.0,-3500.0,5,3.25,48.23,220.0,12.16542356,4.87255,1477.084747
2923,6407201,2016-03-15,-2700.0,-3500.0,5,3.25,48.23,220.0,4.556396767,4.90377,999.0855145
2924,6407201,2016-03-29,-2700.0,-3500.0,5,3.25,48.23,220.0,13.87806998,4.61387,978.4266253
2925,6407201,2016-04-16,-2700.0,-3500.0,5,3.25,48.23,220.0,11.270332,4.87924,1477.332035
2926,6407201,2016-05-17,-2700.0,-3500.0,5,3.25,48.23,220.0,7.13512417,3.15099,331.1479874
2927,6407201,2016-06-18,-2700.0,-3500.0,5,3.25,48.23,220.0,7.70319235,3.81553,601.0499749
2928,6407201,2016-10-08,-2700.0,-3500.0,5,3.25,48.23,220.0,10.8978134,4.11212,1733.87067
2929,6407201,2016-10-22,-2700.0,-3500.0,5,3.25,48.23,220.0,7.855624468,6.90631,1727.512779
2930,6407201,2016-01-07,-2700.0,-3500.0,5,3.25,48.23,220.0,11.69195149,6.3332,1260.154738
2931,6407201,2016-01-21,-2700.0,-3500.0,5,3.25,48.23,220.0,9.22828119,6.70338,1332.248179
2932,6407201,2016-02-08,-2700.0,-3500.0,5,3.25,48.23,220.0,10.11018429,6.17041,2833.835024
2933,6407201,2016-02-22,-2700.0,-3500.0,5,3.25,48.23,220.0,10.87496803,6.00762,2144.654197
2934,6407201,2016-03-08,-2700.0,-3500.0,5,3.25,48.23,220.0,8.926781985,5.4858,2053.607535
2935,6407201,2016-03-22,-2700.0,-3500.0,5,3.25,48.23,220.0,16.99108216,5.55939,1580.99647
2936,6407201,2016-04-23,-2700.0,-3500.0,5,3.25,48.23,220.0,7.322553553,5.28733,1113.991788
2937,6407201,2016-05-24,-2700.0,-3500.0,5,3.25,48.23,220.0,2.195837352,4.07198,132.2830446
2938,6407201,2016-06-25,-2700.0,-3500.0,5,3.25,48.23,220.0,13.04511404,3.17775,361.1435502
2939,6407201,2016-07-26,-2700.0,-3500.0,5,3.25,48.23,220.0,10.4106121,3.30709,2289.967871
2940,6407201,2016-08-27,-2700.0,-3500.0,5,3.25,48.23,220.0,11.5781152,3.49441,627.0418961
2941,6407201,2016-09-28,-2700.0,-3500.0,5,3.25,48.23,220.0,12.74589086,3.53901,1029.13676
2942,6407201,2016-10-15,-2700.0,-3500.0,5,3.25,48.23,220.0,6.462841416,5.69542,487.8745046
2943,6407201,2016-10-29,-2700.0,-3500.0,5,3.25,48.23,220.0,10.32333975,4.31059,612.7248182
2944,6407201,2016-01-19,-2700.0,-3500.0,5,3.25,48.23,220.0,8.144449109,7.12931,2430.904007
2945,6407201,2016-10-27,-2700.0,-3500.0,5,3.25,48.23,220.0,11.41482373,4.81234,1143.038519
2946,6407201,2016-01-06,-2700.0,-3500.0,5,3.25,48.23,220.0,6.896835027,6.33766,873.6946087
2947,6407201,2016-01-20,-2700.0,-3500.0,5,3.25,48.23,220.0,5.474883438,4.97513,828.7158344
2948,6407201,2016-02-07,-2700.0,-3500.0,5,3.25,48.23,220.0,11.12119719,7.26088,2589.097798
2949,6407201,2016-02-21,-2700.0,-3500.0,5,3.25,48.23,220.0,7.821942487,8.21309,1262.672061
2950,6407201,2016-03-07,-2700.0,-3500.0,5,3.25,48.23,220.0,10.97104033,6.1102,1487.380286
2951,6407201,2016-03-21,-2700.0,-3500.0,5,3.25,48.23,220.0,11.161031,5.87605,2008.418995
2952,6407201,2016-04-08,-2700.0,-3500.0,5,3.25,48.23,220.0,10.23933163,4.14111,600.9151783
2953,6407201,2016-04-22,-2700.0,-3500.0,5,3.25,48.23,220.0,10.32724824,4.04522,774.7743831
2954,6407201,2016-05-23,-2700.0,-3500.0,5,3.25,48.23,220.0,5.944087866,3.28702,179.4271643
2955,6407201,2016-06-24,-2700.0,-3500.0,5,3.25,48.23,220.0,14.00339049,3.87797,2468.911383
2956,6407201,2016-07-25,-2700.0,-3500.0,5,3.25,48.23,220.0,6.057420942,3.68173,281.9474337
2957,6407201,2016-08-26,-2700.0,-3500.0,5,3.25,48.23,220.0,3.2547789,4.08759,268.1039562
2958,6407201,2016-09-27,-2700.0,-3500.0,5,3.25,48.23,220.0,12.91923749,3.84452,133.640043
2959,6407201,2016-10-14,-2700.0,-3500.0,5,3.25,48.23,220.0,10.57919295,5.47019,1792.432642
2960,6407201,2016-03-09,-2700.0,-3500.0,5,3.25,48.23,220.0,10.27571692,6.12581,2308.042897
2961,6407201,2016-04-10,-2700.0,-3500.0,5,3.25,48.23,220.0,10.63077335,4.99074,656.5602813
2962,6407201,2016-05-11,-2700.0,-3500.0,5,3.25,48.23,220.0,9.255527096,3.36953,1164.318714
2963,6407201,2016-06-12,-2700.0,-3500.0,5,3.25,48.23,220.0,6.441046058,3.99616,276.4955008
2964,6407201,2016-07-13,-2700.0,-3500.0,5,3.25,48.23,220.0,10.61184246,3.05733,1431.667793
2965,6407201,2016-08-14,-2700.0,-3500.0,5,3.25,48.23,220.0,14.68513099,4.25261,689.2756107
2966,6407201,2016-09-15,-2700.0,-3500.0,5,3.25,48.23,220.0,11.8579822,5.46127,1359.799896
2967,6407201,2016-09-29,-2700.0,-3500.0,5,3.25,48.23,220.0,5.641661307,4.11212,543.2121203
2968,6407201,2016-10-02,-2700.0,-3500.0,5,3.25,48.23,220.0,6.142614071,3.49441,337.2598515
2969,6407201,2016-02-10,-2700.0,-3500.0,5,3.25,48.23,220.0,8.828897782,6.38003,1114.845779
2970,6407201,2016-03-10,-2700.0,-3500.0,5,3.25,48.23,220.0,9.741045669,4.93053,1199.459588
2971,6407201,2016-04-11,-2700.0,-3500.0,5,3.25,48.23,220.0,5.743388193,4.02292,201.5716541
2972,6407201,2016-05-12,-2700.0,-3500.0,5,3.25,48.23,220.0,9.354923771,3.59922,909.2210553
2973,6407201,2016-06-13,-2700.0,-3500.0,5,3.25,48.23,220.0,7.326740882,4.08759,375.4976172
2974,6407201,2016-07-14,-2700.0,-3500.0,5,3.25,48.23,220.0,14.00258126,3.39852,1830.637567
2975,6407201,2016-08-15,-2700.0,-3500.0,5,3.25,48.23,220.0,4.804404882,3.71741,360.9762411
2976,6407201,2016-08-29,-2700.0,-3500.0,5,3.25,48.23,220.0,16.6827044,5.11562,1768.476433
2977,6407201,2016-09-16,-2700.0,-3500.0,5,3.25,48.23,220.0,7.838495257,7.28764,1052.471687
2978,6407201,2016-10-03,-2700.0,-3500.0,5,3.25,48.23,220.0,2.834740971,3.13538,145.5073488
2979,6407201,2016-01-10,-2700.0,-3500.0,5,3.25,48.23,220.0,10.25888056,5.40552,1925.540241
2980,6407201,2016-02-11,-2700.0,-3500.0,5,3.25,48.23,220.0,6.038021194,7.30325,1566.700982
2981,6407201,2016-03-11,-2700.0,-3500.0,5,3.25,48.23,220.0,11.56446381,4.91492,2615.101091
2982,6407201,2016-04-12,-2700.0,-3500.0,5,3.25,48.23,220.0,6.483086192,2.63586,362.5988333
2983,6407201,2016-05-13,-2700.0,-3500.0,5,3.25,48.23,220.0,7.789001833,4.60049,1075.119192
2984,6407201,2016-06-14,-2700.0,-3500.0,5,3.25,48.23,220.0,5.513487921,4.55589,317.7272999
2985,6407201,2016-07-15,-2700.0,-3500.0,5,3.25,48.23,220.0,9.231025302,8.81073,890.3383667
2986,6407201,2016-07-29,-2700.0,-3500.0,5,3.25,48.23,220.0,9.05783774,5.49249,1144.895543
2987,6407201,2016-08-16,-2700.0,-3500.0,5,3.25,48.23,220.0,7.730882056,3.18667,252.6662238
2988,6407201,2016-08-30,-2700.0,-3500.0,5,3.25,48.23,220.0,8.591004799,4.21247,956.3164995
2989,6407201,2016-09-17,-2700.0,-3500.0,5,3.25,48.23,220.0,15.99265794,5.81138,2794.335258
2990,6407201,2016-10-04,-2700.0,-3500.0,5,3.25,48.23,220.0,6.203640604,4.15895,204.9707696
2991,6407201,2016-01-11,-2700.0,-3500.0,5,3.25,48.23,220.0,8.035885175,4.82572,1054.139755
2992,6407201,2016-02-12,-2700.0,-3500.0,5,3.25,48.23,220.0,7.971023116,6.17933,1138.573999
2993,6407201,2016-03-12,-2700.0,-3500.0,5,3.25,48.23,220.0,9.333292602,3.79769,774.9401448
2994,6407201,2016-04-13,-2700.0,-3500.0,5,3.25,48.23,220.0,9.019623903,6.77697,674.1216755
2995,6407201,2016-05-14,-2700.0,-3500.0,5,3.25,48.23,220.0,11.23097203,3.17775,753.0582354
2996,6407201,2016-06-15,-2700.0,-3500.0,5,3.25,48.23,220.0,8.411332533,4.96844,421.5039909
2997,6407201,2016-06-29,-2700.0,-3500.0,5,3.25,48.23,220.0,4.306649247,2.89677,188.8116007
2998,6407201,2016-07-16,-2700.0,-3500.0,5,3.25,48.23,220.0,7.08263364,6.00762,1286.061902
2999,6407201,2016-07-30,-2700.0,-3500.0,5,3.25,48.23,220.0,15.97329223,4.74098,815.5277221
3000,6407201,2016-08-17,-2700.0,-3500.0,5,3.25,48.23,220.0,7.696373548,3.48103,404.3015237
3001,6407201,2016-09-18,-2700.0,-3500.0,5,3.25,48.23,220.0,3.405009903,4.98628,109.459497
3002,6407201,2016-10-05,-2700.0,-3500.0,5,3.25,48.23,220.0,3.935841782,6.64317,623.0454378
3003,6407201,2016-10-19,-2700.0,-3500.0,5,3.25,48.23,220.0,7.407861816,6.03884,1735.552809
3004,6407201,2016-05-31,-2700.0,-3500.0,5,3.25,48.23,220.0,8.307912586,2.49314,461.2627912
3005,6407201,2016-07-01,-2700.0,-3500.0,5,3.25,48.23,220.0,9.175129003,3.13092,920.5766437
3006,6407201,2016-08-02,-2700.0,-3500.0,5,3.25,48.23,220.0,5.408094188,4.16564,642.1397233
3007,6407201,2016-09-03,-2700.0,-3500.0,5,3.25,48.23,220.0,12.27975289,3.78431,2292.163041
3008,6407201,2016-01-03,-2700.0,-3500.0,5,3.25,48.23,220.0,8.477479072,4.81903,231.1379542
3009,6407201,2016-02-04,-2700.0,-3500.0,5,3.25,48.23,220.0,8.275882016,6.65655,1137.044431
3010,6407201,2016-03-04,-2700.0,-3500.0,5,3.25,48.23,220.0,5.9681468,5.23381,1633.185833
3011,6407201,2016-04-05,-2700.0,-3500.0,5,3.25,48.23,220.0,0.0,3.27364,1500.256311
3012,6407201,2016-04-19,-2700.0,-3500.0,5,3.25,48.23,220.0,7.359624574,4.82349,1862.392394
3013,6407201,2016-05-06,-2700.0,-3500.0,5,3.25,48.23,220.0,8.809469784,2.95475,290.5048842
3014,6407201,2016-05-20,-2700.0,-3500.0,5,3.25,48.23,220.0,12.98776849,3.69734,854.5903022
3015,6407201,2016-06-07,-2700.0,-3500.0,5,3.25,48.23,220.0,7.229869039,4.25261,641.205368
3016,6407201,2016-06-21,-2700.0,-3500.0,5,3.25,48.23,220.0,5.784755969,3.68619,250.6433539
3017,6407201,2016-07-08,-2700.0,-3500.0,5,3.25,48.23,220.0,19.64403364,4.78781,1793.229934
3018,6407201,2016-07-22,-2700.0,-3500.0,5,3.25,48.23,220.0,6.732884707,3.77316,525.4112771
3019,6407201,2016-08-23,-2700.0,-3500.0,5,3.25,48.23,220.0,4.511410835,2.53774,235.4279108
3020,6407201,2016-09-24,-2700.0,-3500.0,5,3.25,48.23,220.0,9.501731686,4.44216,619.2162204
3021,6407201,2016-10-11,-2700.0,-3500.0,5,3.25,48.23,220.0,11.29667562,4.47561,1332.111698
3022,6407201,2016-01-05,-2700.0,-3500.0,5,3.25,48.23,220.0,11.62783264,6.06114,2133.593478
3023,6407201,2016-02-06,-2700.0,-3500.0,5,3.25,48.23,220.0,9.419642567,6.02546,1122.251413
3024,6407201,2016-02-20,-2700.0,-3500.0,5,3.25,48.23,220.0,9.411386363,5.70211,554.9078054
3025,6407201,2016-03-06,-2700.0,-3500.0,5,3.25,48.23,220.0,8.121158167,3.8802,1104.084677
3026,6407201,2016-03-20,-2700.0,-3500.0,5,3.25,48.23,220.0,13.49655355,7.55078,2761.732971
3027,6407201,2016-04-07,-2700.0,-3500.0,5,3.25,48.23,220.0,15.84595402,5.19367,3219.787769
3028,6407201,2016-04-21,-2700.0,-3500.0,5,3.25,48.23,220.0,9.390583874,4.66739,548.3902533
3029,6407201,2016-05-08,-2700.0,-3500.0,5,3.25,48.23,220.0,17.04181479,4.66962,2093.118736
3030,6407201,2016-05-22,-2700.0,-3500.0,5,3.25,48.23,220.0,5.058482953,3.09078,314.4328866
3031,6407201,2016-06-23,-2700.0,-3500.0,5,3.25,48.23,220.0,10.50176662,3.30263,884.7576089
3032,6407201,2016-07-24,-2700.0,-3500.0,5,3.25,48.23,220.0,9.416876281,3.4788,911.6295712
3033,6407201,2016-08-25,-2700.0,-3500.0,5,3.25,48.23,220.0,5.302375781,3.29817,596.2355578
3034,6407201,2016-09-26,-2700.0,-3500.0,5,3.25,48.23,220.0,7.673593329,5.352,791.5739527
3035,6407201,2016-10-13,-2700.0,-3500.0,5,3.25,48.23,220.0,11.87338206,4.9283,2291.17498
3036,6407201,2016-01-08,-2700.0,-3500.0,5,3.25,48.23,220.0,9.584697293,6.44916,1243.34872
3037,6407201,2016-01-22,-2700.0,-3500.0,5,3.25,48.23,220.0,6.07199642,4.92384,1490.577249
3038,6407201,2016-02-09,-2700.0,-3500.0,5,3.25,48.23,220.0,3.40199973,5.86044,597.1653786
3039,6407201,2016-02-23,-2700.0,-3500.0,5,3.25,48.23,220.0,13.04619877,5.32078,1391.039943
3040,6407201,2016-03-23,-2700.0,-3500.0,5,3.25,48.23,220.0,16.39346027,7.0022,2857.235549
3041,6407201,2016-04-24,-2700.0,-3500.0,5,3.25,48.23,220.0,6.180747393,4.06083,753.881901
3042,6407201,2016-05-25,-2700.0,-3500.0,5,3.25,48.23,220.0,16.54878501,3.20005,1194.422165
3043,6407201,2016-06-26,-2700.0,-3500.0,5,3.25,48.23,220.0,9.177977702,3.39852,1576.011749
3044,6407201,2016-07-27,-2700.0,-3500.0,5,3.25,48.23,220.0,12.32830901,4.50237,1416.318644
3045,6407201,2016-08-28,-2700.0,-3500.0,5,3.25,48.23,220.0,4.926962962,3.2112,204.1659265
3046,6407201,2016-10-16,-2700.0,-3500.0,5,3.25,48.23,220.0,17.14046402,7.28764,5194.193434
3047,6407201,2016-10-30,-2700.0,-3500.0,5,3.25,48.23,220.0,13.86247114,4.93722,971.5876493
3048,6407201,2016-08-09,-2700.0,-3500.0,5,3.25,48.23,220.0,3.473750684,3.7687,143.8506706
3049,6407201,2016-09-10,-2700.0,-3500.0,5,3.25,48.23,220.0,8.547349888,3.4788,724.9231272
3050,6197394,2016-10-28,-3500.0,-1200.0,5,3.25,96.46,140.0,5.153346561,9.07164,1522.403977
3051,6197394,2016-01-29,-3500.0,-1200.0,5,3.25,96.46,140.0,3.958081178,7.22074,791.2305541
3052,6197394,2016-01-09,-3500.0,-1200.0,5,3.25,96.46,140.0,7.662220542,7.94995,2394.382621
3053,6197394,2016-01-23,-3500.0,-1200.0,5,3.25,96.46,140.0,4.772195544,7.87859,2256.963536
3054,6197394,2016-02-24,-3500.0,-1200.0,5,3.25,96.46,140.0,3.582902013,10.90247,1435.776501
3055,6197394,2016-03-24,-3500.0,-1200.0,5,3.25,96.46,140.0,4.571004834,7.09809,1041.262309
3056,6197394,2016-04-25,-3500.0,-1200.0,5,3.25,96.46,140.0,3.89388226,6.58742,824.2641706
3057,6197394,2016-05-26,-3500.0,-1200.0,5,3.25,96.46,140.0,6.453761923,8.58773,1114.313595
3058,6197394,2016-06-27,-3500.0,-1200.0,5,3.25,96.46,140.0,5.802545691,12.74445,1162.750444
3059,6197394,2016-07-28,-3500.0,-1200.0,5,3.25,96.46,140.0,6.410767219,7.77378,1440.719901
3060,6197394,2016-10-17,-3500.0,-1200.0,5,3.25,96.46,140.0,5.097839935,5.79577,710.8774941
